listing_id,date
21605333,2021-12-01
21605333,2022-01-02
21605333,2022-04-10
21605333,2022-05-16
21605333,2022-05-24
21605333,2022-06-28
21605333,2022-07-11
21605333,2022-09-16
21605333,2022-10-29
21605333,2022-12-27
21605333,2023-01-08
21605333,2023-01-24
21605333,2023-02-16
21605333,2023-03-15
21605333,2023-03-25
21605333,2023-04-13
21605333,2023-05-31
21605333,2023-06-13
21605333,2023-06-16
21605333,2023-06-20
21605333,2023-08-27
21650745,2018-03-22
22594189,2018-01-16
22594189,2018-09-21
22594189,2019-03-04
22594189,2019-03-19
22594189,2022-05-11
21670282,2018-01-28
22594189,2022-06-11
22594189,2022-09-14
22594189,2022-10-06
22594189,2022-10-17
22594189,2022-12-06
21670282,2018-02-23
21670282,2018-04-25
21670282,2018-06-14
21670282,2018-07-25
21670282,2018-08-31
21670282,2018-09-20
21670282,2018-09-28
21670282,2018-10-22
22627321,2018-02-04
22627321,2018-02-17
22627321,2019-04-01
22627321,2019-10-12
22627321,2019-12-07
21670282,2018-11-24
21670282,2018-12-27
21670282,2019-01-02
21670282,2019-02-18
21670282,2019-03-30
21670282,2019-04-11
21670282,2019-04-18
21670282,2019-07-30
21670282,2019-08-06
21670282,2019-10-05
21670282,2019-12-26
21670282,2020-03-21
21670282,2022-11-11
21670282,2022-12-30
21670282,2023-03-13
21670282,2023-09-18
21703476,2018-03-03
22666446,2018-02-12
22666446,2018-02-24
21722898,2019-06-30
22666446,2018-03-26
22666446,2018-04-12
22666446,2018-04-16
22666446,2018-04-25
22666446,2018-07-31
21722898,2019-08-19
21793363,2019-11-22
22666446,2018-08-09
22666446,2018-08-18
22666446,2018-09-10
22666446,2018-09-17
22666446,2018-09-25
22666446,2018-10-06
22666446,2018-10-10
22666446,2018-10-28
21803237,2018-05-24
22666446,2018-11-05
21854678,2017-12-17
22666446,2018-11-11
21854678,2017-12-28
21854678,2018-01-01
21854678,2018-01-12
21854678,2018-01-15
21854678,2018-01-28
21854678,2018-02-01
21854678,2018-02-04
22666446,2018-11-19
22666446,2018-12-25
21854678,2018-02-15
21854678,2018-02-18
21854678,2018-03-01
22666446,2018-12-30
21854678,2018-03-05
21854678,2018-03-22
22666446,2019-01-02
21854678,2018-04-03
21854678,2018-04-20
21854678,2018-04-25
21854678,2018-05-11
21854678,2018-05-14
21854678,2018-05-21
22666446,2019-01-21
21854678,2018-06-09
21854678,2018-06-24
21854678,2018-07-01
21854678,2018-07-27
22666446,2019-02-01
22666446,2019-02-16
22666446,2019-03-21
21854678,2018-08-31
21854678,2018-10-02
21854678,2018-10-17
21854678,2018-10-30
21854678,2018-11-07
21854678,2018-12-08
21854678,2019-01-01
21854678,2019-01-12
22666446,2019-03-27
21854678,2019-02-09
21854678,2019-02-23
21854678,2019-03-06
21854678,2019-03-20
21854678,2019-04-17
21854678,2019-06-22
21854678,2019-07-15
21854678,2019-08-11
21854678,2019-08-27
21854678,2019-09-09
21854678,2019-09-23
21854678,2019-11-09
21854678,2019-12-05
21854678,2019-12-31
21854678,2020-01-20
21854678,2020-02-02
21854678,2020-02-09
22666446,2019-04-07
21854678,2020-04-19
21854678,2020-08-31
21854678,2021-05-27
22666446,2019-04-10
21854678,2021-06-27
21854678,2021-09-18
21854678,2021-10-14
22666446,2019-04-14
22666446,2019-04-22
22666446,2019-04-24
22666446,2019-05-26
22666446,2019-06-04
22666446,2019-06-06
21854678,2021-11-20
21854678,2021-11-28
21854678,2021-12-08
21854678,2021-12-27
21854678,2022-01-04
22666446,2019-06-10
21854678,2022-01-24
21854678,2022-02-08
21854678,2022-02-12
21854678,2022-02-16
22666446,2019-06-19
22666446,2019-06-26
21854678,2022-02-17
21854678,2022-02-23
21854678,2022-03-13
22666446,2019-07-09
21854678,2022-04-02
21854678,2022-04-24
21854678,2022-04-25
22666446,2019-07-21
22666446,2019-08-22
22666446,2019-09-02
22666446,2019-09-21
21854678,2022-04-30
21854678,2022-05-04
21854678,2022-09-18
21854678,2022-10-05
21854678,2022-10-05
21854678,2022-12-09
21854678,2023-01-04
21854678,2023-01-22
21854678,2023-01-24
22666446,2019-09-27
22666446,2019-09-30
21854678,2023-01-27
22666446,2019-10-17
22666446,2019-10-22
21854678,2023-02-09
21854678,2023-02-28
21854678,2023-03-08
21854678,2023-03-18
21854678,2023-03-28
21854678,2023-05-15
21854678,2023-05-28
21854678,2023-05-29
21854678,2023-06-10
21854678,2023-06-15
21854678,2023-07-05
21854678,2023-07-06
21854678,2023-08-05
21854678,2023-08-09
21854678,2023-08-16
21854678,2023-08-25
21854678,2023-09-09
21854678,2023-09-18
21854678,2023-09-18
21854687,2018-01-02
21854687,2018-01-15
21854687,2018-01-25
22666446,2019-10-24
22666446,2019-10-29
22666446,2019-11-02
22666446,2019-11-06
22666446,2019-11-17
22666446,2019-11-22
22666446,2019-11-24
22666446,2019-12-12
22666446,2019-12-18
22666446,2019-12-21
22666446,2019-12-27
21854687,2018-01-27
21854687,2018-02-17
21854687,2018-02-24
21854687,2018-02-27
21854687,2018-03-06
21854687,2018-03-22
22666446,2019-12-29
22666446,2020-01-23
22666446,2020-01-29
21854687,2018-04-05
21854687,2018-04-27
21854687,2018-06-18
21854687,2018-07-08
22666446,2020-02-06
21854687,2018-08-02
22666446,2020-02-11
22666446,2020-02-15
21854687,2018-08-28
21854687,2018-10-02
21854687,2018-11-13
22666446,2020-02-24
22666446,2020-03-03
22666446,2020-07-07
22666446,2021-12-16
22666446,2023-01-18
22666446,2023-09-10
21854687,2018-11-24
22733377,2018-01-29
22733377,2018-02-08
21854687,2018-12-06
22733377,2018-02-15
22733377,2018-02-20
22745179,2018-01-22
21854687,2019-01-26
22745179,2018-02-02
22745179,2018-02-06
22745179,2018-04-27
22745179,2018-05-11
22745179,2018-05-12
22745179,2018-05-17
22745179,2018-05-25
22745179,2018-09-02
22745179,2018-09-17
22745179,2018-10-07
22745179,2018-10-13
22745179,2018-10-26
22745179,2018-10-31
22745179,2018-11-07
22745179,2018-11-15
22745179,2018-11-17
22745179,2018-11-22
22745179,2018-12-22
22745179,2018-12-26
21854687,2019-02-08
21854687,2019-02-18
21854687,2019-03-04
21854687,2019-03-16
21854687,2019-04-21
21854687,2019-04-29
21854687,2019-06-10
21854687,2019-06-22
21854687,2019-07-03
22745179,2018-12-28
22745179,2019-01-11
22745179,2019-01-18
22745179,2019-01-23
22745179,2019-03-30
22745179,2019-04-15
22745179,2019-04-22
22745179,2019-04-29
22745179,2019-05-04
22745179,2019-05-18
22745179,2019-05-26
22745179,2019-07-12
22745179,2019-07-14
22745179,2019-07-21
22745179,2019-08-03
22745179,2019-08-13
22745179,2019-08-16
22745179,2019-08-18
22745179,2019-08-22
22745179,2019-08-31
22745179,2019-09-15
22745179,2019-09-21
22745179,2019-10-11
22745179,2019-10-18
22745179,2019-12-09
22745179,2019-12-21
22745179,2019-12-25
22745179,2019-12-29
22745179,2019-12-31
22745179,2020-01-13
22745179,2020-01-29
22745179,2020-02-09
22745179,2020-02-11
22745179,2020-02-17
22745179,2020-02-23
22745179,2020-02-26
22745179,2020-02-28
22745179,2020-03-10
22745179,2020-03-11
22745179,2020-03-18
22745179,2020-03-31
22745179,2020-05-13
22745179,2020-05-16
22745179,2020-05-20
22745179,2020-05-22
22745179,2020-05-31
22745179,2020-06-02
22745179,2020-07-09
22745179,2020-07-14
22745179,2020-07-18
22745179,2020-07-20
22745179,2020-07-31
22745179,2020-08-02
22745179,2020-08-09
22745179,2020-10-05
22745179,2020-10-09
22745179,2020-10-12
22745179,2020-10-18
22745179,2020-10-23
22745179,2020-10-24
22745179,2020-10-26
22745179,2020-11-11
22745179,2020-12-16
22745179,2020-12-19
22745179,2020-12-21
22745179,2020-12-22
22745179,2020-12-24
22745179,2020-12-25
22745179,2020-12-30
22745179,2021-01-01
21854687,2019-07-20
21854687,2019-07-27
21854687,2019-08-20
22745179,2021-01-02
22745179,2021-02-01
22745179,2021-03-01
22745179,2021-03-04
22745179,2021-03-07
22745179,2021-03-08
22745179,2021-03-11
22745179,2021-03-13
22745179,2021-03-15
22745179,2021-03-18
22745179,2021-03-20
22745179,2021-03-21
22745179,2021-03-27
22745179,2021-03-29
22745179,2021-04-01
22745179,2021-04-03
22745179,2021-04-11
22745179,2021-04-13
22745179,2021-04-15
22745179,2021-04-17
22745179,2021-05-23
22745179,2021-05-27
22745179,2021-06-01
22745179,2021-06-06
22745179,2021-06-09
22745179,2021-06-12
22745179,2021-06-13
22745179,2021-06-14
22745179,2021-06-22
22745179,2021-06-24
22745179,2021-06-26
22745179,2021-07-25
22745179,2021-07-29
22745179,2021-07-31
22745179,2021-08-01
21854687,2019-09-13
22745179,2021-08-05
22745179,2021-08-09
22745179,2021-08-15
22745179,2021-08-17
22745179,2021-08-23
22745179,2021-08-26
22745179,2021-08-29
22745179,2021-08-30
22745179,2021-09-03
22745179,2021-09-12
22745179,2021-09-16
22745179,2021-09-22
22745179,2021-10-12
22745179,2021-10-21
22745179,2021-12-05
22745179,2021-12-08
22745179,2021-12-19
22745179,2021-12-28
22745179,2022-10-07
22745179,2022-12-07
21854687,2019-09-22
21854687,2019-10-21
21854687,2019-11-06
21854687,2019-12-20
21854687,2020-01-18
21854687,2020-02-14
22798533,2018-02-18
22798533,2018-09-02
21854687,2020-02-28
21854687,2020-09-30
21854687,2020-11-08
21854687,2021-01-05
21854687,2021-02-28
21854687,2021-03-17
21854687,2021-05-01
21854687,2021-05-09
21854687,2021-05-23
21854687,2021-08-22
21854687,2021-09-07
22798533,2018-10-06
22798533,2018-11-24
22798533,2019-01-04
22798533,2019-01-18
22798533,2019-07-06
22798533,2020-01-20
22798533,2022-07-01
22798533,2023-01-18
22798533,2023-06-13
22798533,2023-06-18
22874441,2018-06-20
22874441,2018-07-27
22874441,2018-08-28
21854687,2021-11-25
21854687,2022-01-02
22890318,2018-10-31
22890318,2019-03-31
22890318,2019-08-26
22890318,2022-12-20
22890318,2023-07-07
22912035,2018-02-22
22912035,2021-12-07
22912035,2022-08-25
22912035,2022-11-22
22912035,2023-05-19
21854687,2022-02-13
22912163,2020-12-31
22912163,2022-09-30
22912163,2022-12-09
22912163,2023-02-20
21854687,2022-02-25
22971370,2018-06-10
22971370,2018-07-10
21854687,2022-04-21
21854687,2022-05-12
21854687,2022-05-20
21854687,2022-05-27
21854687,2022-06-07
21854687,2022-06-12
21854687,2022-06-17
22979766,2018-02-22
22979766,2018-03-25
22979766,2018-04-14
22979766,2018-05-01
22979766,2018-05-08
22979766,2018-05-20
22979766,2018-08-12
22979766,2018-09-15
22979766,2018-09-23
22979766,2018-11-17
22979766,2018-11-25
22979766,2018-11-30
22979766,2019-01-06
22979766,2019-01-30
22979766,2019-02-10
22979766,2019-03-02
22979766,2019-04-24
22979766,2019-05-05
22979766,2019-05-13
22979766,2019-05-22
22979766,2019-08-31
22979766,2019-09-30
22979766,2019-11-02
22979766,2019-11-14
22979766,2019-11-18
22979766,2020-01-03
22979766,2020-01-31
22979766,2020-02-05
22979766,2020-02-18
22979766,2020-03-01
22979766,2020-03-07
22979766,2020-04-01
21854687,2022-06-25
21854687,2022-06-26
21854687,2022-07-02
21854687,2022-07-03
22990388,2022-10-02
22990388,2023-07-12
21854687,2022-07-10
21854687,2022-07-15
21854687,2022-07-23
21854687,2022-07-24
21854687,2022-08-17
21854687,2022-09-08
21854687,2022-09-12
21854687,2022-09-30
21854687,2022-10-06
21854687,2022-10-07
21854687,2022-10-08
21854687,2022-10-18
21854687,2022-10-27
21854687,2022-10-29
23015765,2018-12-23
23015765,2019-02-03
23015765,2019-08-14
23015765,2019-09-30
23015765,2022-01-31
23015765,2022-06-13
21854687,2022-11-07
21854687,2022-11-16
21854687,2022-11-30
21854687,2022-12-01
21854687,2022-12-08
21854687,2022-12-09
21854687,2022-12-12
21854687,2022-12-13
21854687,2022-12-16
21854687,2022-12-18
23045739,2020-07-04
23045739,2021-05-15
23045739,2021-06-28
23045739,2021-07-26
23045739,2021-12-17
23045739,2022-03-09
23045739,2022-05-08
23045739,2022-09-17
23045739,2022-09-30
23045739,2022-10-16
23045739,2023-07-27
21854687,2022-12-28
21854687,2023-01-01
21854687,2023-01-07
21854687,2023-01-24
21854687,2023-01-30
21854687,2023-02-01
21854687,2023-02-05
21854687,2023-02-10
21854687,2023-02-14
21854687,2023-03-03
21854687,2023-03-10
23048720,2018-04-30
21854687,2023-03-15
23063409,2021-04-28
23063409,2021-05-19
23063409,2022-06-27
21854687,2023-03-18
21854687,2023-03-20
21854687,2023-03-25
21854687,2023-04-01
21854687,2023-04-15
21854687,2023-04-26
21854687,2023-04-27
21854687,2023-05-06
21854687,2023-05-07
21854687,2023-05-17
21854687,2023-05-19
21854687,2023-05-24
21854687,2023-05-25
21854687,2023-05-27
21854687,2023-05-30
21854687,2023-06-01
21854687,2023-06-17
21854687,2023-06-22
23072323,2018-04-07
23072323,2018-04-10
23072323,2018-04-13
21854687,2023-07-06
21854687,2023-07-07
23072323,2018-06-03
23072323,2018-06-05
23072323,2018-06-10
23072323,2018-06-23
21854687,2023-07-16
21854687,2023-07-18
21854687,2023-07-22
21854687,2023-07-23
21854687,2023-07-26
21854687,2023-07-30
21854687,2023-08-12
21854687,2023-08-16
21854687,2023-08-19
21854687,2023-08-29
21854687,2023-09-01
21854687,2023-09-09
21854687,2023-09-10
21854687,2023-09-10
21854687,2023-09-16
21854687,2023-09-18
23072323,2018-07-02
23072323,2018-07-11
23072323,2018-07-17
23072323,2018-07-19
23072323,2018-07-22
23072323,2018-07-31
23072323,2018-08-16
23072323,2018-08-21
23072323,2018-08-24
23072323,2018-08-30
23072323,2018-09-03
23072323,2018-09-20
23072323,2018-10-05
23072323,2018-10-14
21854687,2023-09-18
21854687,2023-09-18
21854687,2023-09-19
21854687,2023-09-20
23072323,2018-10-21
23072323,2018-10-31
21854687,2023-09-20
21865119,2018-10-06
23072323,2018-11-07
23072323,2018-11-29
23072323,2018-12-21
23072323,2019-01-24
23072323,2019-01-29
23072323,2019-02-04
23072323,2019-02-08
23072323,2019-02-16
23072323,2019-02-24
23072323,2019-02-26
23072323,2019-03-09
23072323,2019-03-23
23072323,2019-04-02
23072323,2019-04-10
23072323,2019-04-14
23072323,2019-04-28
23072323,2019-05-25
21887155,2017-11-27
21887155,2017-11-30
21887155,2017-12-05
21887155,2017-12-08
23072323,2019-06-02
21887155,2017-12-09
21887155,2017-12-27
21887155,2017-12-29
21887155,2018-01-09
21887155,2018-01-12
21887155,2018-01-16
21887155,2018-01-23
21887155,2018-01-25
21887155,2018-02-05
21887155,2018-02-10
21887155,2018-02-27
21887155,2018-03-06
21887155,2018-03-12
21887155,2018-03-20
21887155,2018-03-22
21887155,2018-03-31
21887155,2018-04-02
21887155,2018-04-05
21887155,2018-04-06
21887155,2018-04-07
21887155,2018-04-10
21887155,2018-04-14
21887155,2018-04-18
21887155,2018-04-22
21887155,2018-04-27
21887155,2018-05-01
21887155,2018-05-10
21887155,2018-05-13
21887155,2018-05-18
21887155,2018-05-30
21887155,2018-06-11
21887155,2018-06-24
21887155,2018-07-04
21887155,2018-07-14
21887155,2018-07-19
21887155,2018-07-28
21887155,2018-08-01
21887155,2018-08-03
21887155,2018-08-06
21887155,2018-08-12
21887155,2018-08-17
21887155,2018-08-22
21887155,2018-08-26
21887155,2018-08-29
21887155,2018-09-06
21887155,2018-09-08
21887155,2018-09-14
21887155,2018-09-18
21887155,2018-09-22
21887155,2018-09-24
21887155,2018-09-27
21887155,2018-10-01
21887155,2018-10-09
21887155,2018-10-19
21887155,2018-11-01
21887155,2018-11-05
21887155,2018-11-07
21887155,2018-11-17
21887155,2018-11-27
21887155,2018-11-29
21887155,2019-01-19
21887155,2019-01-23
21887155,2019-01-27
21887155,2019-01-31
21887155,2019-02-05
21887155,2019-02-16
21887155,2019-02-20
21887155,2019-02-24
21887155,2019-02-28
21887155,2019-03-01
21887155,2019-03-11
21887155,2019-04-08
21887155,2019-04-15
21887155,2019-04-20
21887155,2019-04-21
21887155,2019-04-23
21887155,2019-05-07
21887155,2019-05-09
21887155,2019-05-12
21887155,2019-05-16
21887155,2019-05-27
21887155,2019-05-28
21887155,2019-06-10
21887155,2019-06-15
21887155,2019-06-16
21887155,2019-06-20
21888054,2018-06-13
23072323,2019-06-09
21888054,2018-06-18
21888054,2018-07-23
23072323,2019-06-19
23072323,2019-07-23
23072323,2019-08-08
23072323,2019-08-17
23072323,2019-09-04
23072323,2019-09-13
23072323,2019-09-16
23072323,2019-10-01
23072323,2019-10-24
23072323,2019-11-13
23072323,2019-11-21
23072323,2019-11-28
23072323,2019-12-16
23072323,2019-12-21
23072323,2019-12-26
23072323,2020-01-08
23072323,2020-01-14
23072323,2020-02-10
23072323,2020-02-22
21888054,2018-07-29
21888054,2018-08-15
21888054,2018-08-19
21888054,2018-08-28
21888054,2018-09-05
21888054,2018-09-08
21888054,2018-10-05
21888054,2018-10-11
21888054,2018-10-14
21888054,2018-10-16
21888054,2018-10-21
21888054,2018-11-02
21888054,2018-11-10
21888054,2018-11-20
21888054,2018-11-23
21888054,2018-12-02
23072323,2020-02-26
23072323,2020-07-04
23072323,2021-05-13
21888054,2018-12-08
21888054,2019-06-29
21888054,2019-07-15
21888054,2019-07-30
21888054,2019-08-02
21888054,2019-08-27
21888054,2019-08-30
21888054,2019-09-08
21888054,2019-09-10
21888054,2019-09-13
21888054,2019-09-17
21888054,2019-09-23
21888054,2019-09-29
21888054,2019-10-09
21888054,2019-10-27
21888054,2019-11-13
21888054,2019-12-02
21888054,2019-12-21
21888054,2020-01-18
21888054,2020-01-24
21888054,2020-01-26
21888054,2020-02-03
23072323,2021-05-26
21888054,2020-02-13
21888054,2020-02-17
21888054,2020-03-06
21888054,2020-03-10
21888054,2020-03-13
21888054,2022-10-04
21888054,2022-10-08
21888054,2022-10-16
21888054,2022-10-31
21888054,2022-11-05
21888054,2022-11-09
21888054,2022-11-17
21888054,2022-11-19
21888054,2022-11-23
21888054,2022-11-25
21888054,2022-11-27
21888054,2022-11-29
21888054,2022-12-18
21888054,2022-12-21
21888054,2022-12-27
21888054,2023-01-01
21888054,2023-01-03
21888054,2023-01-06
21888054,2023-01-24
21888054,2023-03-05
21888054,2023-03-08
21888054,2023-03-10
21888054,2023-03-14
21888054,2023-03-18
23072323,2021-12-15
23072323,2022-01-23
23072323,2022-11-10
21888054,2023-03-21
21888054,2023-03-24
21888054,2023-03-30
21888054,2023-04-03
21888054,2023-04-09
21888054,2023-04-20
21888054,2023-04-22
21888054,2023-04-24
21888054,2023-04-29
21888054,2023-05-03
21888054,2023-05-08
21888054,2023-05-17
21888054,2023-05-21
21888054,2023-05-24
21888054,2023-05-28
21888054,2023-05-31
23083547,2022-04-18
23084195,2019-01-02
23084195,2021-05-01
21888054,2023-06-04
21888054,2023-06-10
21888054,2023-06-17
21888054,2023-06-19
21888054,2023-06-23
21888054,2023-07-06
21888054,2023-07-14
21888054,2023-07-16
21888054,2023-08-03
21888054,2023-08-10
21888054,2023-08-19
21888054,2023-08-21
21888054,2023-08-23
21888054,2023-08-25
21888054,2023-08-30
21888054,2023-09-06
21888054,2023-09-09
21888054,2023-09-12
21888054,2023-09-16
21916263,2018-06-22
21916263,2019-11-25
21916263,2020-08-31
21927257,2018-04-29
21939528,2017-12-20
23094299,2018-02-22
23094299,2018-08-12
23094299,2019-01-03
23094299,2019-01-10
23094299,2019-01-29
23094299,2019-10-06
23094299,2020-02-08
23094299,2023-05-21
23094299,2023-06-21
23094299,2023-06-28
23097015,2018-04-30
23097015,2018-12-18
23097015,2019-03-02
23097015,2019-05-21
23097015,2020-04-30
23169041,2018-03-03
23169041,2018-03-09
23169041,2018-03-19
23169041,2018-03-27
23169041,2018-04-25
23169041,2018-06-28
23169041,2018-07-21
23169041,2018-08-01
23169041,2018-08-08
23169041,2018-08-25
23169041,2018-08-29
23169041,2018-09-17
23169041,2018-09-23
23169041,2018-10-04
23169041,2018-10-14
23169041,2018-11-04
23169041,2018-11-18
23169041,2018-11-26
23169041,2018-12-29
23169041,2019-01-08
23169041,2019-01-22
23169041,2019-02-15
23169041,2019-03-01
23169041,2019-04-06
23169041,2019-04-09
23169041,2019-04-12
23169041,2019-04-14
23169041,2019-04-25
23169041,2019-05-10
23169041,2019-07-05
23169041,2019-07-07
23169041,2019-08-01
23169041,2019-08-06
23169041,2019-08-11
23169041,2019-08-15
23169041,2019-08-20
21970302,2018-09-20
22019165,2018-02-01
23169041,2019-08-30
23169041,2019-09-10
23169041,2019-09-21
23169041,2019-10-03
23169041,2019-10-08
23169041,2019-11-03
23169041,2019-11-10
23169041,2019-12-02
23169041,2020-01-14
23169041,2020-01-20
23169041,2020-01-27
23169041,2020-02-07
23169041,2020-02-12
23169041,2020-02-29
23169041,2021-12-05
23169041,2023-09-05
23264528,2018-03-02
23264528,2018-03-05
23264528,2018-05-13
22021287,2019-03-01
23277237,2018-02-26
23277237,2018-03-20
23277237,2018-04-02
23277237,2018-04-18
23277237,2018-05-01
23277237,2018-05-19
23277237,2018-05-29
23277237,2018-07-02
23277237,2018-07-07
23277237,2018-07-17
23277237,2018-07-31
23277237,2018-08-06
23277237,2018-08-11
23277237,2018-08-26
22021287,2019-05-04
22021287,2019-07-23
22021287,2019-08-11
22021287,2019-08-21
22021287,2019-09-17
22021287,2019-09-23
22021287,2019-09-24
22021287,2019-11-07
22021287,2022-01-02
22051870,2018-01-06
23277237,2018-09-04
23277237,2018-09-21
23277237,2018-09-23
23277237,2018-10-14
23277237,2018-11-12
23277237,2018-11-20
23277237,2018-12-03
23277237,2018-12-16
23277237,2018-12-30
23277237,2019-01-17
23277237,2019-01-20
23277237,2019-01-27
23277237,2019-02-07
23277237,2019-02-12
23277237,2019-02-16
23277237,2019-03-05
23277237,2019-04-23
23277237,2019-05-13
23277237,2019-06-01
23277237,2019-07-08
23277237,2019-07-10
23277237,2019-07-15
23277237,2019-07-24
23277237,2019-08-06
23277237,2019-08-17
23277237,2019-08-27
23277237,2019-08-31
23277237,2019-09-04
23277237,2019-09-17
23277237,2019-09-27
23277237,2019-09-30
23277237,2019-11-11
23277237,2019-11-30
23277237,2019-12-28
23277237,2020-01-04
23277237,2021-12-13
22051870,2018-01-08
22051870,2018-01-13
22051870,2018-01-19
22051870,2018-01-22
22051870,2018-01-25
23315012,2018-08-10
23315012,2018-08-24
23315012,2018-09-16
22051870,2018-01-27
22051870,2018-01-29
23315012,2018-11-08
23315012,2018-12-10
23315012,2018-12-10
23315012,2018-12-21
23315012,2019-01-06
23315012,2019-02-13
23315012,2019-02-23
23315012,2019-03-01
23315012,2019-04-02
23315012,2019-04-10
23315012,2019-04-18
22051870,2018-01-31
22051870,2018-02-11
22051870,2018-02-12
22051870,2018-02-17
22051870,2018-02-26
22051870,2018-03-02
22051870,2018-03-04
22051870,2018-03-05
22051870,2018-03-07
22051870,2018-03-22
22051870,2018-04-07
22051870,2018-04-26
22051870,2018-05-04
22051870,2018-05-07
22051870,2018-05-10
22051870,2018-05-15
22051870,2018-05-19
22051870,2018-05-21
22051870,2018-05-28
22051870,2018-05-29
22051870,2018-05-30
23315012,2019-06-20
22051870,2018-06-02
23315012,2019-07-02
23315012,2019-07-13
23315012,2019-08-10
23315012,2019-09-30
23315012,2020-01-15
23315012,2020-04-09
23315012,2020-06-11
23315012,2020-06-19
23315012,2020-06-24
23315012,2022-05-24
23315012,2022-06-11
23315012,2022-08-13
23315012,2023-02-10
22051870,2018-06-04
23315012,2023-07-08
23315012,2023-07-24
22051870,2018-06-11
22051870,2018-06-12
22051870,2018-06-13
22051870,2018-06-21
22051870,2018-06-23
22051870,2018-06-24
22051870,2018-06-29
22051870,2018-07-04
22051870,2018-07-07
22051870,2018-07-09
22051870,2018-07-15
22051870,2018-07-20
22051870,2018-07-21
22051870,2018-07-23
22051870,2018-07-30
22051870,2018-08-02
22051870,2018-08-03
22051870,2018-08-04
22051870,2018-08-06
22051870,2018-08-08
22051870,2018-08-12
22051870,2018-08-16
22051870,2018-08-17
22051870,2018-08-20
22051870,2018-08-21
22051870,2018-08-28
22051870,2018-08-30
22051870,2018-08-31
22051870,2018-09-07
23315012,2023-07-31
22051870,2018-09-09
22051870,2018-09-11
22051870,2018-09-12
22051870,2018-09-14
22051870,2018-09-15
22051870,2018-09-18
22051870,2018-09-22
22051870,2018-10-07
22051870,2018-10-08
22051870,2018-10-13
22051870,2018-10-14
22051870,2018-10-16
22051870,2018-11-03
22051870,2018-11-04
23348921,2018-06-12
23348921,2018-06-17
22051870,2018-11-18
22051870,2018-11-20
22051870,2018-11-29
22051870,2018-12-01
22051870,2018-12-03
22051870,2018-12-07
22051870,2018-12-08
22051870,2018-12-26
22051870,2019-01-07
22051870,2019-01-11
22051870,2019-01-22
22051870,2019-01-24
22051870,2019-01-31
22051870,2019-02-04
22051870,2019-02-10
22051870,2019-02-12
22051870,2019-02-14
22051870,2019-02-16
22051870,2019-02-17
22051870,2019-02-18
22051870,2019-02-21
22051870,2019-03-02
22051870,2019-03-03
22051870,2019-03-09
22051870,2019-03-10
22051870,2019-03-24
23361035,2019-09-11
23361035,2022-12-04
23361035,2023-04-15
22051870,2019-03-25
22051870,2019-03-27
22051870,2019-04-05
22051870,2019-04-06
22051870,2019-04-08
22051870,2019-04-12
22051870,2019-04-20
22051870,2019-04-21
22051870,2019-05-06
22051870,2019-05-12
22051870,2019-05-17
22051870,2019-05-20
22051870,2019-05-21
22051870,2019-05-23
22051870,2019-05-27
22051870,2019-05-28
22051870,2019-06-03
22051870,2019-06-13
22051870,2019-06-18
22051870,2019-06-23
22051870,2019-07-01
22051870,2019-07-02
23362544,2018-04-28
23362544,2018-04-29
23362544,2018-05-01
23362544,2018-05-20
23362544,2018-05-21
23362544,2018-05-23
22051870,2019-07-03
22051870,2019-07-31
22051870,2019-08-02
22051870,2019-08-15
22051870,2019-08-17
22051870,2019-08-24
22051870,2019-08-31
22051870,2019-09-16
22051870,2019-09-19
22051870,2019-09-21
22051870,2019-09-22
22051870,2019-09-25
22051870,2019-10-05
22051870,2019-10-06
22051870,2019-10-09
22051870,2019-10-12
22051870,2019-10-25
22051870,2019-10-27
22051870,2019-10-29
22051870,2019-11-08
22051870,2019-11-13
22051870,2019-11-15
22051870,2019-11-22
22051870,2019-11-28
22051870,2019-12-02
22051870,2019-12-06
22051870,2019-12-26
22051870,2020-01-02
22051870,2020-01-10
22051870,2020-01-12
22051870,2020-01-15
22051870,2020-01-16
22051870,2020-01-25
22051870,2020-02-03
22051870,2020-02-08
22051870,2020-02-12
22051870,2020-03-23
22051992,2018-01-03
23362544,2019-03-15
23362544,2019-07-24
23362544,2019-08-09
23362544,2019-12-07
22090557,2019-02-10
23380147,2018-05-20
23380147,2018-10-01
23380147,2018-11-15
23380147,2019-01-31
23380147,2019-02-26
23380147,2019-03-24
23380147,2019-05-04
22114845,2017-12-25
23380147,2019-08-24
22114845,2018-03-16
23380147,2019-10-18
23380147,2020-01-13
23380147,2022-12-07
23380199,2018-05-09
23380199,2018-08-07
23380199,2018-12-23
22114845,2018-04-07
22114845,2018-04-16
22114845,2018-05-29
22114845,2018-06-14
22114845,2018-06-19
22114845,2018-07-12
22114845,2018-07-24
22114845,2018-07-29
22114845,2018-08-10
23380866,2022-10-03
23380866,2023-03-11
22114845,2018-09-11
22114845,2018-09-14
22114845,2018-09-19
22114845,2018-09-22
22114845,2018-10-03
22114845,2018-10-07
22114845,2018-10-09
23403996,2018-03-28
23403996,2018-06-30
23403996,2018-08-04
23403996,2018-10-05
23403996,2018-12-08
23403996,2019-01-08
23403996,2019-03-10
23403996,2021-04-09
22114845,2018-10-19
22114845,2018-10-22
22114845,2018-10-29
22114845,2018-11-04
22114845,2018-11-08
22114845,2018-11-12
22114845,2018-11-18
22114845,2018-11-24
